item_id,ground_truth,predicted,epoch_id
007829,5,7,test_epoch1
007830,2,0,test_epoch1
007831,2,6,test_epoch1
007832,2,4,test_epoch1
007833,8,8,test_epoch1
007834,8,8,test_epoch1
007835,5,4,test_epoch1
007836,0,0,test_epoch1
007837,0,0,test_epoch1
007838,7,7,test_epoch1
007839,0,0,test_epoch1
007840,3,0,test_epoch1
007841,1,1,test_epoch1
007842,6,6,test_epoch1
007843,5,5,test_epoch1
007844,0,0,test_epoch1
007845,9,9,test_epoch1
007846,2,2,test_epoch1
007847,6,6,test_epoch1
007848,7,4,test_epoch1
007849,4,2,test_epoch1
007850,2,0,test_epoch1
007851,0,0,test_epoch1
007852,0,0,test_epoch1
007853,5,7,test_epoch1
007854,3,8,test_epoch1
007855,3,3,test_epoch1
007856,2,2,test_epoch1
007857,6,6,test_epoch1
007858,4,4,test_epoch1
007859,2,5,test_epoch1
007860,7,7,test_epoch1
007861,8,8,test_epoch1
007862,0,6,test_epoch1
007863,1,1,test_epoch1
007864,0,0,test_epoch1
007865,1,1,test_epoch1
007866,3,3,test_epoch1
007867,6,6,test_epoch1
007868,4,2,test_epoch1
007869,8,8,test_epoch1
007870,0,0,test_epoch1
007871,6,6,test_epoch1
007872,0,0,test_epoch1
007873,9,9,test_epoch1
007874,1,1,test_epoch1
007875,6,6,test_epoch1
007876,2,6,test_epoch1
007877,1,1,test_epoch1
007878,0,0,test_epoch1
007879,1,1,test_epoch1
007880,3,6,test_epoch1
007881,0,0,test_epoch1
007882,3,9,test_epoch1
007883,7,7,test_epoch1
007884,9,9,test_epoch1
007885,9,1,test_epoch1
007886,3,2,test_epoch1
007887,7,7,test_epoch1
007888,5,5,test_epoch1
007889,7,7,test_epoch1
007890,1,1,test_epoch1
007891,6,6,test_epoch1
007892,6,6,test_epoch1
007893,1,9,test_epoch1
007894,1,1,test_epoch1
007895,1,9,test_epoch1
007896,4,6,test_epoch1
007897,4,2,test_epoch1
007898,2,0,test_epoch1
007899,1,1,test_epoch1
007900,7,7,test_epoch1
007901,0,9,test_epoch1
007902,1,1,test_epoch1
007903,2,2,test_epoch1
007904,1,1,test_epoch1
007905,1,1,test_epoch1
007906,3,3,test_epoch1
007907,2,4,test_epoch1
007908,6,3,test_epoch1
007909,9,9,test_epoch1
007910,1,9,test_epoch1
007911,3,5,test_epoch1
007912,2,2,test_epoch1
007913,0,0,test_epoch1
007914,8,0,test_epoch1
007915,7,6,test_epoch1
007916,3,5,test_epoch1
007917,4,2,test_epoch1
007918,6,6,test_epoch1
007919,4,7,test_epoch1
007920,6,6,test_epoch1
007921,9,1,test_epoch1
007922,4,4,test_epoch1
007923,8,8,test_epoch1
007924,9,7,test_epoch1
007925,3,5,test_epoch1
007926,0,0,test_epoch1
007927,5,5,test_epoch1
007928,7,4,test_epoch1
007929,2,2,test_epoch1
007930,0,0,test_epoch1
007931,2,0,test_epoch1
007932,9,9,test_epoch1
007933,9,0,test_epoch1
007934,3,4,test_epoch1
007935,8,8,test_epoch1
007936,7,2,test_epoch1
007937,1,1,test_epoch1
007938,1,1,test_epoch1
007939,2,5,test_epoch1
007940,2,2,test_epoch1
007941,2,8,test_epoch1
007942,5,2,test_epoch1
007943,9,1,test_epoch1
007944,1,1,test_epoch1
007945,2,2,test_epoch1
007946,6,6,test_epoch1
007947,1,1,test_epoch1
007948,2,6,test_epoch1
007949,1,1,test_epoch1
007950,8,8,test_epoch1
007951,9,9,test_epoch1
007952,2,2,test_epoch1
007953,3,8,test_epoch1
007954,1,1,test_epoch1
007955,9,9,test_epoch1
007956,9,9,test_epoch1
007957,4,7,test_epoch1
007958,4,4,test_epoch1
007959,5,4,test_epoch1
007960,5,0,test_epoch1
007961,0,5,test_epoch1
007962,3,6,test_epoch1
007963,3,4,test_epoch1
007964,7,7,test_epoch1
007965,1,1,test_epoch1
007966,7,7,test_epoch1
007967,7,7,test_epoch1
007968,9,4,test_epoch1
007969,8,8,test_epoch1
007970,6,6,test_epoch1
007971,3,5,test_epoch1
007972,5,5,test_epoch1
007973,5,5,test_epoch1
007974,1,1,test_epoch1
007975,6,6,test_epoch1
007976,2,2,test_epoch1
007977,7,4,test_epoch1
007978,8,8,test_epoch1
007979,4,8,test_epoch1
007980,3,3,test_epoch1
007981,3,3,test_epoch1
007982,5,5,test_epoch1
007983,9,9,test_epoch1
007984,6,0,test_epoch1
007985,8,8,test_epoch1
007986,5,3,test_epoch1
007987,1,1,test_epoch1
007988,0,0,test_epoch1
007989,6,6,test_epoch1
007990,7,5,test_epoch1
007991,0,0,test_epoch1
007992,9,9,test_epoch1
007993,6,6,test_epoch1
007994,2,2,test_epoch1
007995,0,0,test_epoch1
007996,8,8,test_epoch1
007997,7,7,test_epoch1
007998,1,1,test_epoch1
007999,2,0,test_epoch1
008000,6,6,test_epoch1
008001,9,9,test_epoch1
008002,1,1,test_epoch1
008003,6,6,test_epoch1
008004,4,6,test_epoch1
008005,7,2,test_epoch1
008006,1,1,test_epoch1
008007,9,9,test_epoch1
008008,0,6,test_epoch1
008009,0,0,test_epoch1
008010,5,6,test_epoch1
008011,2,2,test_epoch1
008012,8,0,test_epoch1
008013,3,6,test_epoch1
008014,8,8,test_epoch1
008015,2,2,test_epoch1
008016,8,8,test_epoch1
008017,4,4,test_epoch1
008018,0,0,test_epoch1
008019,8,0,test_epoch1
008020,3,6,test_epoch1
008021,6,3,test_epoch1
008022,1,1,test_epoch1
008023,2,7,test_epoch1
008024,3,5,test_epoch1
008025,0,0,test_epoch1
008026,5,3,test_epoch1
008027,0,0,test_epoch1
008028,4,7,test_epoch1
008029,1,9,test_epoch1
008030,7,4,test_epoch1
008031,2,2,test_epoch1
008032,0,0,test_epoch1
008033,1,1,test_epoch1
008034,3,3,test_epoch1
008035,9,1,test_epoch1
008036,1,1,test_epoch1
008037,6,3,test_epoch1
008038,1,1,test_epoch1
008039,6,6,test_epoch1
008040,1,1,test_epoch1
008041,2,2,test_epoch1
008042,8,6,test_epoch1
008043,7,7,test_epoch1
008044,0,0,test_epoch1
008045,9,9,test_epoch1
008046,5,3,test_epoch1
008047,8,0,test_epoch1
008048,0,8,test_epoch1
008049,0,2,test_epoch1
008050,1,1,test_epoch1
008051,7,2,test_epoch1
008052,9,2,test_epoch1
008053,7,7,test_epoch1
008054,1,1,test_epoch1
008055,9,9,test_epoch1
008056,2,8,test_epoch1
008057,1,1,test_epoch1
008058,9,9,test_epoch1
008059,4,0,test_epoch1
008060,3,3,test_epoch1
008061,6,6,test_epoch1
008062,0,0,test_epoch1
008063,2,6,test_epoch1
008064,0,0,test_epoch1
008065,0,0,test_epoch1
008066,9,9,test_epoch1
008067,9,0,test_epoch1
008068,8,8,test_epoch1
008069,9,1,test_epoch1
008070,4,2,test_epoch1
008071,5,3,test_epoch1
008072,4,3,test_epoch1
008073,3,3,test_epoch1
008074,0,8,test_epoch1
008075,7,7,test_epoch1
008076,8,8,test_epoch1
008077,7,7,test_epoch1
008078,3,5,test_epoch1
008079,7,3,test_epoch1
008080,5,3,test_epoch1
008081,4,4,test_epoch1
008082,6,6,test_epoch1
008083,5,3,test_epoch1
008084,9,9,test_epoch1
008085,5,5,test_epoch1
008086,2,2,test_epoch1
008087,4,6,test_epoch1
008088,2,3,test_epoch1
008089,7,7,test_epoch1
008090,9,9,test_epoch1
008091,6,6,test_epoch1
008092,7,4,test_epoch1
008093,4,1,test_epoch1
008094,7,0,test_epoch1
008095,1,1,test_epoch1
008096,2,2,test_epoch1
008097,3,3,test_epoch1
008098,1,1,test_epoch1
008099,1,1,test_epoch1
008100,3,3,test_epoch1
008101,6,6,test_epoch1
008102,8,9,test_epoch1
008103,3,7,test_epoch1
008104,7,7,test_epoch1
008105,7,7,test_epoch1
008106,0,0,test_epoch1
008107,8,8,test_epoch1
008108,1,1,test_epoch1
008109,5,5,test_epoch1
008110,2,2,test_epoch1
008111,5,6,test_epoch1
008112,5,6,test_epoch1
008113,3,6,test_epoch1
008114,6,6,test_epoch1
008115,3,3,test_epoch1
008116,5,3,test_epoch1
008117,9,9,test_epoch1
008118,8,8,test_epoch1
008119,4,8,test_epoch1
008120,6,3,test_epoch1
008121,8,9,test_epoch1
008122,0,0,test_epoch1
008123,4,5,test_epoch1
008124,1,1,test_epoch1
008125,7,7,test_epoch1
008126,8,1,test_epoch1
008127,4,6,test_epoch1
008128,9,9,test_epoch1
008129,7,4,test_epoch1
008130,2,2,test_epoch1
008131,6,6,test_epoch1
008132,3,3,test_epoch1
008133,8,8,test_epoch1
008134,8,8,test_epoch1
008135,6,6,test_epoch1
008136,7,2,test_epoch1
008137,3,2,test_epoch1
008138,8,8,test_epoch1
008139,1,9,test_epoch1
008140,1,9,test_epoch1
008141,5,3,test_epoch1
008142,3,6,test_epoch1
008143,7,4,test_epoch1
008144,9,9,test_epoch1
008145,9,1,test_epoch1
008146,9,8,test_epoch1
008147,8,8,test_epoch1
008148,5,5,test_epoch1
008149,9,9,test_epoch1
008150,9,9,test_epoch1
008151,6,6,test_epoch1
008152,8,8,test_epoch1
008153,8,8,test_epoch1
008154,4,0,test_epoch1
008155,8,8,test_epoch1
008156,1,1,test_epoch1
008157,0,0,test_epoch1
008158,1,1,test_epoch1
008159,8,8,test_epoch1
008160,8,8,test_epoch1
008161,6,6,test_epoch1
008162,5,7,test_epoch1
008163,9,9,test_epoch1
008164,0,0,test_epoch1
008165,6,6,test_epoch1
008166,1,1,test_epoch1
008167,2,3,test_epoch1
008168,6,6,test_epoch1
008169,6,6,test_epoch1
008170,3,6,test_epoch1
008171,5,3,test_epoch1
008172,6,6,test_epoch1
008173,5,2,test_epoch1
008174,5,5,test_epoch1
008175,3,7,test_epoch1
008176,3,3,test_epoch1
008177,6,6,test_epoch1
008178,8,9,test_epoch1
008179,9,1,test_epoch1
008180,4,4,test_epoch1
008181,4,4,test_epoch1
008182,3,6,test_epoch1
008183,8,8,test_epoch1
008184,3,3,test_epoch1
008185,6,2,test_epoch1
008186,0,8,test_epoch1
008187,8,8,test_epoch1
008188,5,2,test_epoch1
008189,7,7,test_epoch1
008190,8,0,test_epoch1
008191,4,6,test_epoch1
008192,6,4,test_epoch1
008193,5,5,test_epoch1
008194,3,5,test_epoch1
008195,1,1,test_epoch1
008196,8,8,test_epoch1
008197,3,9,test_epoch1
008198,0,8,test_epoch1
008199,4,6,test_epoch1
008200,4,7,test_epoch1
008201,3,2,test_epoch1
008202,3,2,test_epoch1
008203,5,2,test_epoch1
008204,3,3,test_epoch1
008205,3,6,test_epoch1
008206,2,4,test_epoch1
008207,7,7,test_epoch1
008208,7,7,test_epoch1
008209,8,8,test_epoch1
008210,2,6,test_epoch1
008211,0,0,test_epoch1
008212,5,5,test_epoch1
008213,5,6,test_epoch1
008214,6,6,test_epoch1
008215,1,1,test_epoch1
008216,1,1,test_epoch1
008217,3,3,test_epoch1
008218,9,9,test_epoch1
008219,9,9,test_epoch1
008220,3,6,test_epoch1
008221,6,6,test_epoch1
008222,7,7,test_epoch1
008223,1,8,test_epoch1
008224,8,8,test_epoch1
008225,3,6,test_epoch1
008226,9,9,test_epoch1
008227,8,2,test_epoch1
008228,7,7,test_epoch1
008229,8,8,test_epoch1
008230,8,2,test_epoch1
008231,0,0,test_epoch1
008232,3,8,test_epoch1
008233,2,2,test_epoch1
008234,4,6,test_epoch1
008235,8,8,test_epoch1
008236,7,7,test_epoch1
008237,5,3,test_epoch1
008238,7,7,test_epoch1
008239,1,1,test_epoch1
008240,8,8,test_epoch1
008241,7,7,test_epoch1
008242,3,0,test_epoch1
008243,5,5,test_epoch1
008244,4,4,test_epoch1
008245,4,4,test_epoch1
008246,3,5,test_epoch1
008247,8,8,test_epoch1
008248,6,6,test_epoch1
008249,1,0,test_epoch1
008250,1,1,test_epoch1
008251,6,6,test_epoch1
008252,3,3,test_epoch1
008253,2,2,test_epoch1
008254,2,0,test_epoch1
008255,8,1,test_epoch1
008256,9,9,test_epoch1
008257,8,8,test_epoch1
008258,3,3,test_epoch1
008259,3,2,test_epoch1
008260,8,8,test_epoch1
008261,1,1,test_epoch1
008262,1,0,test_epoch1
008263,0,0,test_epoch1
008264,5,5,test_epoch1
008265,2,2,test_epoch1
008266,0,8,test_epoch1
008267,5,5,test_epoch1
008268,0,1,test_epoch1
008269,5,2,test_epoch1
008270,8,8,test_epoch1
008271,6,6,test_epoch1
008272,3,3,test_epoch1
008273,9,9,test_epoch1
008274,6,6,test_epoch1
008275,6,0,test_epoch1
008276,3,5,test_epoch1
008277,9,8,test_epoch1
008278,4,7,test_epoch1
008279,8,8,test_epoch1
008280,3,3,test_epoch1
008281,4,4,test_epoch1
008282,3,7,test_epoch1
008283,1,1,test_epoch1
008284,1,1,test_epoch1
008285,2,2,test_epoch1
008286,9,9,test_epoch1
008287,7,5,test_epoch1
008288,8,8,test_epoch1
008289,5,5,test_epoch1
008290,5,2,test_epoch1
008291,8,8,test_epoch1
008292,6,7,test_epoch1
008293,9,9,test_epoch1
008294,0,3,test_epoch1
008295,8,8,test_epoch1
008296,3,0,test_epoch1
008297,5,5,test_epoch1
008298,1,1,test_epoch1
008299,3,2,test_epoch1
008300,3,6,test_epoch1
008301,5,2,test_epoch1
008302,5,2,test_epoch1
008303,3,2,test_epoch1
008304,8,8,test_epoch1
008305,1,2,test_epoch1
008306,4,2,test_epoch1
008307,6,2,test_epoch1
008308,4,7,test_epoch1
008309,2,5,test_epoch1
008310,4,6,test_epoch1
008311,3,5,test_epoch1
008312,8,8,test_epoch1
008313,9,9,test_epoch1
008314,6,6,test_epoch1
008315,6,2,test_epoch1
008316,6,6,test_epoch1
008317,5,4,test_epoch1
008318,5,2,test_epoch1
008319,2,3,test_epoch1
008320,7,7,test_epoch1
008321,7,9,test_epoch1
008322,4,2,test_epoch1
008323,4,4,test_epoch1
008324,9,9,test_epoch1
008325,3,7,test_epoch1
008326,8,0,test_epoch1
008327,3,4,test_epoch1
008328,7,8,test_epoch1
008329,7,7,test_epoch1
008330,8,8,test_epoch1
008331,5,5,test_epoch1
008332,3,2,test_epoch1
008333,9,9,test_epoch1
008334,1,4,test_epoch1
008335,6,6,test_epoch1
008336,7,3,test_epoch1
008337,3,5,test_epoch1
008338,3,6,test_epoch1
008339,3,2,test_epoch1
008340,8,8,test_epoch1
008341,5,5,test_epoch1
008342,6,2,test_epoch1
008343,1,1,test_epoch1
008344,3,3,test_epoch1
008345,7,7,test_epoch1
008346,9,7,test_epoch1
008347,6,6,test_epoch1
008348,1,1,test_epoch1
008349,6,6,test_epoch1
008350,4,7,test_epoch1
008351,9,9,test_epoch1
008352,0,0,test_epoch1
008353,5,3,test_epoch1
008354,7,7,test_epoch1
008355,4,4,test_epoch1
008356,9,9,test_epoch1
008357,1,1,test_epoch1
008358,0,8,test_epoch1
008359,0,0,test_epoch1
008360,2,6,test_epoch1
008361,7,7,test_epoch1
008362,8,1,test_epoch1
008363,3,7,test_epoch1
008364,2,7,test_epoch1
008365,7,9,test_epoch1
008366,6,6,test_epoch1
008367,1,1,test_epoch1
008368,6,6,test_epoch1
008369,6,6,test_epoch1
008370,4,2,test_epoch1
008371,4,6,test_epoch1
008372,2,0,test_epoch1
008373,1,8,test_epoch1
008374,8,8,test_epoch1
008375,4,4,test_epoch1
008376,4,4,test_epoch1
008377,7,7,test_epoch1
008378,8,8,test_epoch1
008379,5,5,test_epoch1
008380,8,8,test_epoch1
008381,9,9,test_epoch1
008382,4,4,test_epoch1
008383,3,3,test_epoch1
008384,2,2,test_epoch1
008385,2,3,test_epoch1
008386,9,1,test_epoch1
008387,3,4,test_epoch1
008388,0,8,test_epoch1
008389,1,1,test_epoch1
008390,1,1,test_epoch1
008391,1,1,test_epoch1
008392,1,1,test_epoch1
008393,6,6,test_epoch1
008394,8,8,test_epoch1
008395,7,7,test_epoch1
008396,1,1,test_epoch1
008397,3,3,test_epoch1
008398,0,0,test_epoch1
008399,4,2,test_epoch1
008400,5,7,test_epoch1
008401,0,0,test_epoch1
008402,3,2,test_epoch1
008403,0,0,test_epoch1
008404,6,6,test_epoch1
008405,2,4,test_epoch1
008406,0,2,test_epoch1
008407,9,9,test_epoch1
008408,8,8,test_epoch1
008409,6,2,test_epoch1
008410,8,8,test_epoch1
008411,5,5,test_epoch1
008412,8,8,test_epoch1
008413,2,2,test_epoch1
008414,9,9,test_epoch1
008415,6,6,test_epoch1
008416,0,0,test_epoch1
008417,6,2,test_epoch1
008418,1,1,test_epoch1
008419,8,2,test_epoch1
008420,7,2,test_epoch1
008421,3,6,test_epoch1
008422,2,3,test_epoch1
008423,2,2,test_epoch1
008424,6,6,test_epoch1
008425,5,3,test_epoch1
008426,6,2,test_epoch1
008427,9,9,test_epoch1
008428,2,2,test_epoch1
008429,5,3,test_epoch1
008430,4,4,test_epoch1
008431,9,9,test_epoch1
008432,8,8,test_epoch1
008433,5,5,test_epoch1
008434,3,5,test_epoch1
008435,9,9,test_epoch1
008436,3,9,test_epoch1
008437,5,5,test_epoch1
008438,7,7,test_epoch1
008439,1,0,test_epoch1
008440,8,8,test_epoch1
008441,5,3,test_epoch1
008442,8,8,test_epoch1
008443,6,6,test_epoch1
008444,2,4,test_epoch1
008445,5,5,test_epoch1
008446,1,9,test_epoch1
008447,3,2,test_epoch1
008448,0,0,test_epoch1
008449,4,6,test_epoch1
008450,1,1,test_epoch1
008451,9,8,test_epoch1
008452,5,4,test_epoch1
008453,4,4,test_epoch1
008454,9,1,test_epoch1
008455,2,2,test_epoch1
008456,1,1,test_epoch1
008457,4,4,test_epoch1
008458,2,5,test_epoch1
008459,5,5,test_epoch1
008460,9,1,test_epoch1
008461,8,8,test_epoch1
008462,7,7,test_epoch1
008463,2,4,test_epoch1
008464,1,9,test_epoch1
008465,6,6,test_epoch1
008466,9,1,test_epoch1
008467,7,7,test_epoch1
008468,3,7,test_epoch1
008469,6,6,test_epoch1
008470,5,3,test_epoch1
008471,8,9,test_epoch1
008472,0,8,test_epoch1
008473,2,2,test_epoch1
008474,2,2,test_epoch1
008475,4,4,test_epoch1
008476,9,6,test_epoch1
008477,0,2,test_epoch1
008478,5,5,test_epoch1
008479,5,2,test_epoch1
008480,4,2,test_epoch1
008481,2,8,test_epoch1
008482,3,2,test_epoch1
008483,1,1,test_epoch1
008484,0,0,test_epoch1
008485,3,1,test_epoch1
008486,0,0,test_epoch1
008487,4,4,test_epoch1
008488,4,2,test_epoch1
008489,9,7,test_epoch1
008490,1,1,test_epoch1
008491,3,3,test_epoch1
008492,3,4,test_epoch1
008493,0,1,test_epoch1
008494,2,2,test_epoch1
008495,1,6,test_epoch1
008496,1,1,test_epoch1
008497,0,0,test_epoch1
008498,4,4,test_epoch1
008499,1,1,test_epoch1
008500,9,9,test_epoch1
008501,4,4,test_epoch1
008502,8,0,test_epoch1
008503,1,1,test_epoch1
008504,1,1,test_epoch1
008505,1,1,test_epoch1
008506,5,2,test_epoch1
008507,9,9,test_epoch1
008508,8,0,test_epoch1
008509,1,9,test_epoch1
008510,6,6,test_epoch1
008511,7,7,test_epoch1
008512,2,2,test_epoch1
008513,9,9,test_epoch1
008514,9,1,test_epoch1
008515,7,2,test_epoch1
008516,8,8,test_epoch1
008517,8,0,test_epoch1
008518,1,2,test_epoch1
008519,9,9,test_epoch1
008520,7,7,test_epoch1
008521,8,8,test_epoch1
008522,9,1,test_epoch1
008523,1,1,test_epoch1
008524,6,6,test_epoch1
008525,6,3,test_epoch1
008526,3,6,test_epoch1
008527,3,7,test_epoch1
008528,1,3,test_epoch1
008529,3,2,test_epoch1
008530,0,9,test_epoch1
008531,8,1,test_epoch1
008532,8,8,test_epoch1
008533,3,2,test_epoch1
008534,6,6,test_epoch1
008535,6,6,test_epoch1
008536,7,7,test_epoch1
008537,1,0,test_epoch1
008538,0,0,test_epoch1
008539,7,3,test_epoch1
008540,6,6,test_epoch1
008541,4,2,test_epoch1
008542,8,1,test_epoch1
008543,2,6,test_epoch1
008544,0,0,test_epoch1
008545,6,6,test_epoch1
008546,6,6,test_epoch1
008547,8,8,test_epoch1
008548,6,6,test_epoch1
008549,3,4,test_epoch1
008550,1,1,test_epoch1
008551,1,1,test_epoch1
008552,8,8,test_epoch1
008553,6,6,test_epoch1
008554,7,4,test_epoch1
008555,0,0,test_epoch1
008556,5,5,test_epoch1
008557,4,8,test_epoch1
008558,3,6,test_epoch1
008559,2,2,test_epoch1
008560,1,1,test_epoch1
008561,7,7,test_epoch1
008562,8,8,test_epoch1
008563,2,6,test_epoch1
008564,0,2,test_epoch1
008565,1,1,test_epoch1
008566,7,7,test_epoch1
008567,4,7,test_epoch1
008568,8,8,test_epoch1
008569,7,7,test_epoch1
008570,6,6,test_epoch1
008571,6,6,test_epoch1
008572,7,7,test_epoch1
008573,0,8,test_epoch1
008574,6,2,test_epoch1
008575,4,7,test_epoch1
008576,9,9,test_epoch1
008577,2,0,test_epoch1
008578,3,6,test_epoch1
008579,2,5,test_epoch1
008580,1,1,test_epoch1
008581,3,5,test_epoch1
008582,8,8,test_epoch1
008583,6,6,test_epoch1
008584,8,8,test_epoch1
008585,1,1,test_epoch1
008586,9,1,test_epoch1
008587,6,2,test_epoch1
008588,7,7,test_epoch1
008589,6,6,test_epoch1
008590,5,5,test_epoch1
008591,0,0,test_epoch1
008592,6,6,test_epoch1
008593,0,0,test_epoch1
008594,1,1,test_epoch1
008595,3,6,test_epoch1
008596,1,1,test_epoch1
008597,1,1,test_epoch1
008598,5,7,test_epoch1
008599,3,6,test_epoch1
008600,4,4,test_epoch1
008601,3,3,test_epoch1
008602,3,2,test_epoch1
008603,8,0,test_epoch1
008604,1,1,test_epoch1
008605,6,1,test_epoch1
008606,6,6,test_epoch1
008607,1,1,test_epoch1
008608,8,8,test_epoch1
008609,8,8,test_epoch1
008610,6,6,test_epoch1
008611,2,2,test_epoch1
008612,7,7,test_epoch1
008613,4,4,test_epoch1
008614,6,6,test_epoch1
008615,8,8,test_epoch1
008616,9,9,test_epoch1
008617,3,6,test_epoch1
008618,3,4,test_epoch1
008619,5,3,test_epoch1
008620,5,7,test_epoch1
008621,3,6,test_epoch1
008622,1,1,test_epoch1
008623,4,4,test_epoch1
008624,1,1,test_epoch1
008625,9,9,test_epoch1
008626,5,5,test_epoch1
008627,1,3,test_epoch1
008628,7,7,test_epoch1
008629,7,7,test_epoch1
008630,7,7,test_epoch1
008631,5,5,test_epoch1
008632,2,4,test_epoch1
008633,3,2,test_epoch1
008634,3,4,test_epoch1
008635,6,2,test_epoch1
008636,6,6,test_epoch1
008637,6,6,test_epoch1
008638,4,2,test_epoch1
008639,0,0,test_epoch1
008640,7,0,test_epoch1
008641,1,1,test_epoch1
008642,7,7,test_epoch1
008643,3,6,test_epoch1
008644,0,8,test_epoch1
008645,8,1,test_epoch1
008646,1,1,test_epoch1
008647,2,2,test_epoch1
008648,4,4,test_epoch1
008649,1,1,test_epoch1
008650,2,2,test_epoch1
008651,2,5,test_epoch1
008652,4,2,test_epoch1
008653,9,9,test_epoch1
008654,8,8,test_epoch1
008655,2,4,test_epoch1
008656,8,8,test_epoch1
008657,7,7,test_epoch1
008658,6,6,test_epoch1
008659,3,3,test_epoch1
008660,4,8,test_epoch1
008661,7,7,test_epoch1
008662,2,3,test_epoch1
008663,3,3,test_epoch1
008664,1,1,test_epoch1
008665,5,3,test_epoch1
008666,3,6,test_epoch1
008667,0,1,test_epoch1
008668,4,7,test_epoch1
008669,3,6,test_epoch1
008670,4,4,test_epoch1
008671,9,9,test_epoch1
008672,4,6,test_epoch1
008673,7,4,test_epoch1
008674,9,1,test_epoch1
008675,1,9,test_epoch1
008676,7,7,test_epoch1
008677,8,0,test_epoch1
008678,3,5,test_epoch1
008679,1,9,test_epoch1
008680,8,1,test_epoch1
008681,3,6,test_epoch1
008682,2,2,test_epoch1
008683,5,5,test_epoch1
008684,7,7,test_epoch1
008685,2,2,test_epoch1
008686,7,7,test_epoch1
008687,9,9,test_epoch1
008688,6,6,test_epoch1
008689,8,8,test_epoch1
008690,6,6,test_epoch1
008691,8,8,test_epoch1
008692,6,2,test_epoch1
008693,5,5,test_epoch1
008694,9,9,test_epoch1
008695,0,0,test_epoch1
008696,4,4,test_epoch1
008697,8,8,test_epoch1
008698,5,5,test_epoch1
008699,6,6,test_epoch1
008700,4,5,test_epoch1
008701,3,5,test_epoch1
008702,8,8,test_epoch1
008703,0,0,test_epoch1
008704,4,6,test_epoch1
008705,8,8,test_epoch1
008706,6,6,test_epoch1
008707,7,7,test_epoch1
008708,2,2,test_epoch1
008709,7,4,test_epoch1
008710,1,9,test_epoch1
008711,7,7,test_epoch1
008712,4,2,test_epoch1
008713,1,1,test_epoch1
008714,2,3,test_epoch1
008715,4,4,test_epoch1
008716,2,2,test_epoch1
008717,2,2,test_epoch1
008718,8,8,test_epoch1
008719,7,7,test_epoch1
008720,2,2,test_epoch1
008721,2,0,test_epoch1
008722,6,6,test_epoch1
008723,7,7,test_epoch1
008724,5,7,test_epoch1
008725,6,3,test_epoch1
008726,8,8,test_epoch1
008727,9,9,test_epoch1
008728,9,1,test_epoch1
008729,6,9,test_epoch1
008730,5,2,test_epoch1
008731,2,6,test_epoch1
008732,9,9,test_epoch1
008733,8,1,test_epoch1
008734,7,4,test_epoch1
008735,2,7,test_epoch1
008736,3,3,test_epoch1
008737,3,3,test_epoch1
008738,7,7,test_epoch1
008739,4,4,test_epoch1
008740,3,6,test_epoch1
008741,2,2,test_epoch1
008742,1,0,test_epoch1
008743,9,9,test_epoch1
008744,0,8,test_epoch1
008745,1,1,test_epoch1
008746,5,5,test_epoch1
008747,3,2,test_epoch1
008748,2,2,test_epoch1
008749,6,6,test_epoch1
008750,5,0,test_epoch1
008751,9,9,test_epoch1
008752,1,2,test_epoch1
008753,5,2,test_epoch1
008754,4,4,test_epoch1
008755,3,6,test_epoch1
008756,6,6,test_epoch1
008757,2,6,test_epoch1
008758,8,6,test_epoch1
008759,9,7,test_epoch1
008760,7,5,test_epoch1
008761,8,8,test_epoch1
008762,0,8,test_epoch1
008763,8,8,test_epoch1
008764,9,9,test_epoch1
008765,1,1,test_epoch1
008766,2,2,test_epoch1
008767,5,5,test_epoch1
008768,7,2,test_epoch1
008769,2,2,test_epoch1
008770,0,0,test_epoch1
008771,6,3,test_epoch1
008772,6,6,test_epoch1
008773,1,1,test_epoch1
008774,6,2,test_epoch1
008775,3,4,test_epoch1
008776,1,1,test_epoch1
008777,5,5,test_epoch1
008778,0,0,test_epoch1
008779,3,2,test_epoch1
008780,7,7,test_epoch1
008781,4,2,test_epoch1
008782,6,6,test_epoch1
008783,5,5,test_epoch1
008784,6,6,test_epoch1
008785,4,4,test_epoch1
008786,8,8,test_epoch1
008787,3,6,test_epoch1
008788,4,6,test_epoch1
008789,5,3,test_epoch1
008790,5,5,test_epoch1
008791,0,8,test_epoch1
008792,6,6,test_epoch1
008793,6,6,test_epoch1
008794,7,7,test_epoch1
008795,5,5,test_epoch1
008796,0,0,test_epoch1
008797,9,9,test_epoch1
008798,9,9,test_epoch1
008799,6,6,test_epoch1
008800,1,1,test_epoch1
008801,0,0,test_epoch1
008802,4,7,test_epoch1
008803,6,6,test_epoch1
008804,3,2,test_epoch1
008805,6,2,test_epoch1
008806,9,9,test_epoch1
008807,3,2,test_epoch1
008808,6,6,test_epoch1
008809,6,6,test_epoch1
008810,8,2,test_epoch1
008811,2,4,test_epoch1
008812,1,1,test_epoch1
008813,0,0,test_epoch1
008814,1,1,test_epoch1
008815,9,9,test_epoch1
008816,3,3,test_epoch1
008817,7,4,test_epoch1
008818,4,7,test_epoch1
008819,3,9,test_epoch1
008820,0,0,test_epoch1
008821,2,2,test_epoch1
008822,7,7,test_epoch1
008823,6,6,test_epoch1
008824,4,7,test_epoch1
008825,3,3,test_epoch1
008826,0,8,test_epoch1
